date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-09-04 12:26:56+00:00,19.06454997,,,,
2022-09-04 12:26:58+00:00,18.83178565,,,,
2022-09-04 12:27:00+00:00,19.66882778,,,,
2022-09-04 12:27:02+00:00,19.78594267,,,,
2022-09-04 12:27:04+00:00,19.47584339,,,,
2022-09-04 12:27:06+00:00,19.03069459,,,,
2022-09-04 12:27:08+00:00,19.41555004,,,,
2022-09-04 12:27:10+00:00,20.26364972,,,,
2022-09-04 12:27:12+00:00,20.96707647,,,,
2022-09-04 12:27:14+00:00,21.03605721,,,,
2022-09-04 12:27:16+00:00,21.00411613,,,,
2022-09-04 12:27:18+00:00,21.15813841,,,,
2022-09-04 12:27:20+00:00,21.07921825,,,,
2022-09-04 12:27:22+00:00,20.54850693,,,,
2022-09-04 12:27:24+00:00,19.88674541,,,,
2022-09-04 12:27:26+00:00,19.30058019,,,,
2022-09-04 12:27:28+00:00,18.79067065,,,,
2022-09-04 12:27:30+00:00,18.13005369,,,,
2022-09-04 12:27:32+00:00,17.27507634,,,,
2022-09-04 12:27:34+00:00,16.29828765,,,,
2022-09-04 12:27:36+00:00,16.18888113,,,,
2022-09-04 12:27:38+00:00,16.91082946,,,,
2022-09-04 12:27:40+00:00,17.64964484,,,,
2022-09-04 12:27:42+00:00,19.2759373,,,,
2022-09-04 12:27:44+00:00,20.58446164,,,,
2022-09-04 12:27:46+00:00,21.22289246,,,,
2022-09-04 12:27:48+00:00,21.32337424,,,,
2022-09-04 12:27:50+00:00,20.98644952,,,,
2022-09-04 12:27:52+00:00,20.63313882,,,,
2022-09-04 12:27:54+00:00,20.41417301,,,,
2022-09-04 12:27:56+00:00,19.92019337,,,,
2022-09-04 12:27:58+00:00,19.81390974,,,,
2022-09-04 12:28:00+00:00,19.75031506,,,,
2022-09-04 12:28:02+00:00,19.71665501,,,,
2022-09-04 12:28:04+00:00,19.69979602,,,,
2022-09-04 12:28:06+00:00,19.69308137,,,,
2022-09-04 12:28:08+00:00,19.69292507,,,,
2022-09-04 12:28:10+00:00,19.69725292,,,,
2022-09-04 12:28:12+00:00,19.60170382,,,,
2022-09-04 12:28:14+00:00,19.1177604,,,,
2022-09-04 12:28:16+00:00,18.49328307,,,,
2022-09-04 12:28:18+00:00,18.19655775,,,,
2022-09-04 12:28:20+00:00,18.47797442,,,,
2022-09-04 12:28:22+00:00,18.1259251,,,,
2022-09-04 12:28:24+00:00,17.8990882,,,,
2022-09-04 12:28:26+00:00,17.65342562,,,,
2022-09-04 12:28:28+00:00,17.67850064,,,,
2022-09-04 12:28:30+00:00,17.82545751,,,,
2022-09-04 12:28:32+00:00,17.40854472,,,,
2022-09-04 12:28:34+00:00,16.50309722,,,,
2022-09-04 12:28:36+00:00,16.20298611,,,,
2022-09-04 12:28:38+00:00,15.80496573,,,,
2022-09-04 12:28:40+00:00,15.12974624,,,,
2022-09-04 12:28:42+00:00,14.8070171,,,,
2022-09-04 12:28:44+00:00,13.00925461,,,,
2022-09-04 12:28:46+00:00,11.81170679,,,,
2022-09-04 12:28:48+00:00,12.42361064,,,,
2022-09-04 12:28:50+00:00,13.47513904,,,,
2022-09-04 12:28:52+00:00,14.09208372,,,,
2022-09-04 12:28:54+00:00,14.50510955,,,,
2022-09-04 12:28:56+00:00,14.85177943,,,,
2022-09-04 12:28:58+00:00,15.38176178,,,,
2022-09-04 12:29:00+00:00,15.73948819,,,,
2022-09-04 12:29:02+00:00,14.44004159,,,,
2022-09-04 12:29:04+00:00,13.72146754,,,,
2022-09-04 12:29:06+00:00,13.26486584,,,,
2022-09-04 12:29:08+00:00,13.54916294,,,,
2022-09-04 12:29:10+00:00,15.40063692,,,,
2022-09-04 12:29:12+00:00,16.76612152,,,,
2022-09-04 12:29:14+00:00,18.48272893,,,,
2022-09-04 12:29:16+00:00,19.5965282,,,,
2022-09-04 12:29:18+00:00,19.35452307,,,,
2022-09-04 12:29:20+00:00,18.61623099,,,,
2022-09-04 12:29:22+00:00,17.13566403,,,,
2022-09-04 12:29:24+00:00,16.42162249,,,,
2022-09-04 12:29:26+00:00,15.59219917,,,,
2022-09-04 12:29:28+00:00,13.20289725,,,,
2022-09-04 12:29:30+00:00,12.95957699,,,,
2022-09-04 12:29:32+00:00,15.07159601,,,,
2022-09-04 12:29:34+00:00,16.36807175,,,,
2022-09-04 12:29:36+00:00,16.30291328,,,,
2022-09-04 12:29:38+00:00,16.16134411,,,,
2022-09-04 12:29:40+00:00,16.21007959,,,,
2022-09-04 12:29:42+00:00,16.3493686,,,,
2022-09-04 12:29:44+00:00,16.93026294,,,,
2022-09-04 12:29:46+00:00,16.65294623,,,,
2022-09-04 12:29:48+00:00,16.51118747,,,,
2022-09-04 12:29:50+00:00,15.50543092,,,,
2022-09-04 12:29:52+00:00,14.73510174,,,,
2022-09-04 12:29:54+00:00,15.3009053,,,,
2022-09-04 12:29:56+00:00,15.29404697,,,,
2022-09-04 12:29:58+00:00,15.1958217,,,,
2022-09-04 12:30:00+00:00,15.42527521,,,,
2022-09-04 12:30:02+00:00,14.74595793,,,,
2022-09-04 12:30:04+00:00,15.43763669,,,,
2022-09-04 12:30:06+00:00,17.07782122,,,,
2022-09-04 12:30:08+00:00,18.96102881,,,,
2022-09-04 12:30:10+00:00,18.56156966,,,,
2022-09-04 12:30:12+00:00,17.3263132,,,,
2022-09-04 12:30:14+00:00,16.17816085,,,,
2022-09-04 12:30:16+00:00,15.83540751,,,,
2022-09-04 12:30:18+00:00,14.70448873,,,,
2022-09-04 12:30:20+00:00,15.16886939,,,,
2022-09-04 12:30:22+00:00,15.83479545,,,,
2022-09-04 12:30:24+00:00,16.55462504,,,,
2022-09-04 12:30:26+00:00,17.52011067,,,,
2022-09-04 12:30:28+00:00,17.81047332,,,,
2022-09-04 12:30:30+00:00,17.61037189,,,,
2022-09-04 12:30:32+00:00,16.60607715,,,,
2022-09-04 12:30:34+00:00,15.45471334,,,,
2022-09-04 12:30:36+00:00,15.43149319,,,,
2022-09-04 12:30:38+00:00,15.69900163,,,,
2022-09-04 12:30:40+00:00,16.12636713,,,,
2022-09-04 12:30:42+00:00,16.65641419,,,,
2022-09-04 12:30:44+00:00,17.55788235,,,,
2022-09-04 12:30:46+00:00,18.46468631,,,,
2022-09-04 12:30:48+00:00,18.5492976,,,,
2022-09-04 12:30:50+00:00,18.05456582,,,,
2022-09-04 12:30:52+00:00,17.73753133,,,,
2022-09-04 12:30:54+00:00,16.75981673,,,,
2022-09-04 12:30:56+00:00,16.50168771,,,,
2022-09-04 12:30:58+00:00,15.56777822,,,,
2022-09-04 12:31:00+00:00,14.89334137,,,,
2022-09-04 12:31:02+00:00,15.7882125,,,,
2022-09-04 12:31:04+00:00,16.00730418,,,,
2022-09-04 12:31:06+00:00,16.83721764,,,,
2022-09-04 12:31:08+00:00,16.31832479,,,,
2022-09-04 12:31:10+00:00,16.43762104,,,,
2022-09-04 12:31:12+00:00,16.251233,,,,
2022-09-04 12:31:14+00:00,16.00421124,,,,
2022-09-04 12:31:16+00:00,15.07777356,,,,
2022-09-04 12:31:18+00:00,14.8185673,,,,
2022-09-04 12:31:20+00:00,15.46621839,,,,
2022-09-04 12:31:22+00:00,15.38948789,,,,
2022-09-04 12:31:24+00:00,14.51030947,,,,
2022-09-04 12:31:26+00:00,13.77513555,,,,
2022-09-04 12:31:28+00:00,13.79182434,,,,
2022-09-04 12:31:30+00:00,14.94423437,,,,
2022-09-04 12:31:32+00:00,16.33555171,,,,
2022-09-04 12:31:34+00:00,16.60305487,,,,
2022-09-04 12:31:36+00:00,16.48326582,,,,
2022-09-04 12:31:38+00:00,15.41884986,,,,
2022-09-04 12:31:40+00:00,14.71774002,,,,
2022-09-04 12:31:42+00:00,14.37662886,,,,
2022-09-04 12:31:44+00:00,14.31094318,,,,
2022-09-04 12:31:46+00:00,14.85689607,,,,
2022-09-04 12:31:48+00:00,15.55421129,,,,
2022-09-04 12:31:50+00:00,15.41151673,,,,
2022-09-04 12:31:52+00:00,16.2797947,,,,
2022-09-04 12:31:54+00:00,16.54346463,,,,
2022-09-04 12:31:56+00:00,17.39863036,,,,
2022-09-04 12:31:58+00:00,18.48133384,,,,
2022-09-04 12:32:00+00:00,18.02898635,,,,
2022-09-04 12:32:02+00:00,17.1143612,,,,
2022-09-04 12:32:04+00:00,16.68718131,,,,
2022-09-04 12:32:06+00:00,15.273251,,,,
2022-09-04 12:32:08+00:00,14.73702155,,,,
2022-09-04 12:32:10+00:00,15.3142549,,,,
2022-09-04 12:32:12+00:00,14.07884972,,,,
2022-09-04 12:32:14+00:00,13.00872274,,,,
2022-09-04 12:32:16+00:00,11.23469653,,,,
2022-09-04 12:32:18+00:00,11.20320456,,,,
2022-09-04 12:32:20+00:00,12.61742545,,,,
2022-09-04 12:32:22+00:00,13.61308683,,,,
2022-09-04 12:32:24+00:00,14.11969319,,,,
2022-09-04 12:32:26+00:00,14.39302776,,,,
2022-09-04 12:32:28+00:00,14.78493041,,,,
2022-09-04 12:32:30+00:00,15.41245669,,,,
2022-09-04 12:32:32+00:00,15.74335011,,,,
2022-09-04 12:32:34+00:00,16.73804678,,,,
2022-09-04 12:32:36+00:00,18.07329958,,,,
2022-09-04 12:32:38+00:00,19.38905716,,,,
2022-09-04 12:32:40+00:00,20.44659049,,,,
2022-09-04 12:32:42+00:00,21.70088953,,,,
2022-09-04 12:32:44+00:00,21.32004213,,,,
2022-09-04 12:32:46+00:00,19.20091148,,,,
2022-09-04 12:32:48+00:00,14.56847057,,,,
2022-09-04 12:32:50+00:00,11.17357176,,,,
2022-09-04 12:32:52+00:00,8.950512651,,,,
2022-09-04 12:32:54+00:00,7.485238286,,,,
2022-09-04 12:32:56+00:00,8.013728829,,,,
2022-09-04 12:32:58+00:00,9.92867585,,,,
2022-09-04 12:33:00+00:00,12.41482156,,,,
2022-09-04 12:33:02+00:00,15.2506791,,,,
2022-09-04 12:33:04+00:00,18.31534601,,,,
2022-09-04 12:33:06+00:00,21.36043901,,,,
2022-09-04 12:33:08+00:00,24.55370516,,,,
2022-09-04 12:33:10+00:00,25.14824731,,,,
2022-09-04 12:33:12+00:00,24.36968084,,,,
2022-09-04 12:33:14+00:00,23.65738033,,,,
2022-09-04 12:33:16+00:00,22.93120946,,,,
2022-09-04 12:33:18+00:00,22.8481848,,,,
2022-09-04 12:33:20+00:00,23.43180513,,,,
2022-09-04 12:33:22+00:00,22.48656936,,,,
2022-09-04 12:33:24+00:00,21.93731709,,,,
2022-09-04 12:33:26+00:00,22.04986183,,,,
2022-09-04 12:33:28+00:00,22.32747213,,,,
2022-09-04 12:33:30+00:00,22.64805756,,,,
2022-09-04 12:33:32+00:00,22.663409,,,,
2022-09-04 12:33:34+00:00,21.95266804,,,,
2022-09-04 12:33:36+00:00,21.26864258,,,,
2022-09-04 12:33:38+00:00,20.75025048,,,,
2022-09-04 12:33:40+00:00,20.30814925,,,,
2022-09-04 12:33:42+00:00,19.90200394,,,,
2022-09-04 12:33:44+00:00,19.6829563,,,,
2022-09-04 12:33:46+00:00,18.70628432,,,,
2022-09-04 12:33:48+00:00,17.54378252,,,,
2022-09-04 12:33:50+00:00,17.48233107,,,,
2022-09-04 12:33:52+00:00,19.20234614,,,,
2022-09-04 12:33:54+00:00,20.59147981,,,,
2022-09-04 12:33:56+00:00,22.0196347,,,,
2022-09-04 12:33:58+00:00,22.65859955,,,,
2022-09-04 12:34:00+00:00,22.52272827,,,,
2022-09-04 12:34:02+00:00,22.4721703,,,,
2022-09-04 12:34:04+00:00,22.88303813,,,,
2022-09-04 12:34:06+00:00,23.41017048,,,,
2022-09-04 12:34:08+00:00,23.77134262,,,,
2022-09-04 12:34:10+00:00,23.42618124,,,,
2022-09-04 12:34:12+00:00,22.77714439,,,,
2022-09-04 12:34:14+00:00,21.42233007,,,,
2022-09-04 12:34:16+00:00,20.60689888,,,,
2022-09-04 12:34:18+00:00,20.22682956,,,,
2022-09-04 12:34:20+00:00,21.44622573,,,,
2022-09-04 12:34:22+00:00,21.70042143,,,,
2022-09-04 12:34:24+00:00,21.95078037,,,,
2022-09-04 12:34:26+00:00,22.49935992,,,,
2022-09-04 12:34:28+00:00,22.41344603,,,,
2022-09-04 12:34:30+00:00,21.82222108,,,,
2022-09-04 12:34:32+00:00,21.55635533,,,,
2022-09-04 12:34:34+00:00,21.87811169,,,,
2022-09-04 12:34:36+00:00,22.25689618,,,,
2022-09-04 12:34:38+00:00,22.65893186,,,,
2022-09-04 12:34:40+00:00,22.94957266,,,,
2022-09-04 12:34:42+00:00,23.20352691,,,,
2022-09-04 12:34:44+00:00,23.44005558,,,,
2022-09-04 12:34:46+00:00,23.48648171,,,,
2022-09-04 12:34:48+00:00,23.19116469,,,,
2022-09-04 12:34:50+00:00,23.7992628,,,,
2022-09-04 12:34:52+00:00,24.36623939,,,,
2022-09-04 12:34:54+00:00,24.18403359,,,,
2022-09-04 12:34:56+00:00,23.50760155,,,,
2022-09-04 12:34:58+00:00,22.30481037,,,,
2022-09-04 12:35:00+00:00,21.86192014,,,,
2022-09-04 12:35:02+00:00,21.79104455,,,,
2022-09-04 12:35:04+00:00,21.91175509,,,,
2022-09-04 12:35:06+00:00,22.13770985,,,,
2022-09-04 12:35:08+00:00,22.42582492,,,,
2022-09-04 12:35:10+00:00,22.93507678,,,,
2022-09-04 12:35:12+00:00,22.50036148,,,,
2022-09-04 12:35:14+00:00,22.22297379,,,,
2022-09-04 12:35:16+00:00,22.9694998,,,,
2022-09-04 12:35:18+00:00,23.76467447,,,,
2022-09-04 12:35:20+00:00,23.81737525,,,,
2022-09-04 12:35:22+00:00,24.54635826,,,,
2022-09-04 12:35:24+00:00,24.34911832,,,,
2022-09-04 12:35:26+00:00,24.13114454,,,,
2022-09-04 12:35:28+00:00,23.96696276,,,,
2022-09-04 12:35:30+00:00,23.95067138,,,,
2022-09-04 12:35:32+00:00,23.65300565,,,,
2022-09-04 12:35:34+00:00,22.96969504,,,,
2022-09-04 12:35:36+00:00,22.74393809,,,,
2022-09-04 12:35:38+00:00,22.77274413,,,,
2022-09-04 12:35:40+00:00,22.65297707,,,,
2022-09-04 12:35:42+00:00,23.61219995,,,,
2022-09-04 12:35:44+00:00,24.44533656,,,,
2022-09-04 12:35:46+00:00,25.45594165,,,,
2022-09-04 12:35:48+00:00,24.81362737,,,,
2022-09-04 12:35:50+00:00,22.91031895,,,,
2022-09-04 12:35:52+00:00,20.33512386,,,,
2022-09-04 12:35:54+00:00,17.37598753,,,,
2022-09-04 12:35:56+00:00,13.26319623,,,,
