date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,P_batt_W,P_mech_waste_W,t_s,v_ms,a_smooth,decel_g
2022-09-04 12:31:06+00:00,16.83721764,,,,,72.70687880378723,0.0,738.0,4.677004899999999,0.02223215625000004,-0.0022662748470948053
2022-09-04 12:31:08+00:00,16.31832479,,,,,50.731691513974475,0.0,740.0,4.532867997222222,-0.003603420833333204,0.00036732118586475066
2022-09-04 12:31:10+00:00,16.43762104,,,,,39.503291543466126,0.0,742.0,4.566005844444445,-0.020835606249999878,0.002123915010193667
2022-09-04 12:31:12+00:00,16.251233,,,,,26.050946434970427,0.0,744.0,4.514231388888889,-0.038749097916666586,0.003949959012911986
2022-09-04 12:31:14+00:00,16.00421124,,,,,7.232042965723642,0.0,746.0,4.445614233333333,-0.06464150879629627,0.006589348501151505
2022-09-04 12:31:16+00:00,15.07777356,,,,,16.13673275287457,0.0,748.0,4.188270433333334,-0.04561709606481482,0.004650060760939329
2022-09-04 12:31:18+00:00,14.8185673,,,,,40.49897651483608,0.0,750.0,4.116268694444444,-0.005237928703703765,0.0005339376864122084
2022-09-04 12:31:20+00:00,15.46621839,,,,,47.75069647710257,0.0,752.0,4.2961717749999995,8.001157407403851e-05,-8.156123758821458e-06
2022-09-04 12:31:22+00:00,15.38948789,,,,,16.99608267100685,0.0,754.0,4.274857747222222,-0.04628103402777769,0.004717740471740845
2022-09-04 12:31:24+00:00,14.51030947,,,,,-3.93530513632827,0.0,756.0,4.030641519444444,-0.0761283886574073,0.007760284266810122
2022-09-04 12:31:26+00:00,13.77513555,,,,,22.263617335754287,0.0,758.0,3.8264265416666667,-0.02693839467592581,0.002746013728432804
2022-09-04 12:31:28+00:00,13.79182434,,,,,78.66855823746342,0.0,760.0,3.8310623166666664,0.06931345046296307,-0.007065591280628243
2022-09-04 12:31:30+00:00,14.94423437,,,,,123.39093555958114,0.0,762.0,4.151176213888889,0.12434367337962975,-0.012675196063163072
2022-09-04 12:31:32+00:00,16.33555171,,,,,123.15453396901587,0.0,764.0,4.537653252777778,0.10070050879629633,-0.010265087542945599
2022-09-04 12:31:34+00:00,16.60305487,,,,,65.32782293906374,0.0,766.0,4.611959686111112,0.014405777777777703,-0.001468478876429939
2022-09-04 12:31:36+00:00,16.48326582,,,,,8.978519624939866,0.0,768.0,4.5786849499999995,-0.06486149768518523,0.006611773464341002
2022-09-04 12:31:38+00:00,15.41884986,,,,,-10.580194690725671,0.0,770.0,4.28301385,-0.09240629189814813,0.009419601620606333
2022-09-04 12:31:40+00:00,14.71774002,,,,,-2.648136536855692,0.0,772.0,4.088261116666667,-0.0744107324074073,0.007585191886585861
2022-09-04 12:31:42+00:00,14.37662886,,,,,27.5875488105049,0.0,774.0,3.9935080166666665,-0.02242478310185177,0.0022859106118095587
2022-09-04 12:31:44+00:00,14.31094318,,,,,59.415278423681464,0.0,776.0,3.9752619944444447,0.030480057407407446,-0.003107039491071095
2022-09-04 12:31:46+00:00,14.85689607,,,,,77.26669802643151,0.0,778.0,4.126915575,0.052735092129629645,-0.005375646496394459
2022-09-04 12:31:48+00:00,15.55421129,,,,,86.80676520799906,0.0,780.0,4.320614247222222,0.0584137078703704,-0.005954506408804322
2022-09-04 12:31:50+00:00,15.41151673,,,,,83.87804110745475,0.0,782.0,4.280976869444444,0.055836851157407476,-0.005691829883527775
2022-09-04 12:31:52+00:00,16.2797947,,,,,100.56750440912401,0.0,784.0,4.522165194444445,0.06889738356481483,-0.007023178752784386
2022-09-04 12:31:54+00:00,16.54346463,,,,,122.83789280270999,0.0,786.0,4.595406841666667,0.09695955486111112,-0.009883746672896137
2022-09-04 12:31:56+00:00,17.39863036,,,,,123.9294204277249,0.0,788.0,4.832952877777777,0.08534863101851857,-0.008700166260807194
2022-09-04 12:31:58+00:00,18.48133384,,,,,91.22309190890921,0.0,790.0,5.133703844444445,0.02780677222222235,-0.0028345333559859683
2022-09-04 12:32:00+00:00,18.02898635,,,,,28.94925872875577,0.0,792.0,5.008051763888889,-0.04811161319444438,0.004904343852644687
2022-09-04 12:32:02+00:00,17.1143612,,,,,-14.322428471533684,0.0,794.0,4.753989222222223,-0.10532147870370374,0.010736134424434631
2022-09-04 12:32:04+00:00,16.68718131,,,,,-22.989762776300186,0.0,796.0,4.635328141666666,-0.11882118055555557,0.01211225082115755
2022-09-04 12:32:06+00:00,15.273251,,,,,-7.9059184655514185,0.0,798.0,4.242569722222222,-0.08681171435185182,0.008849308292747382
2022-09-04 12:32:08+00:00,14.73702155,,,,,6.151205893940554,0.0,800.0,4.093617097222222,-0.059428881712962935,0.00605798998093404
2022-09-04 12:32:10+00:00,15.3142549,,,,,2.7895680435257053,0.0,802.0,4.253959694444444,-0.06765509467592594,0.006896543799788576
2022-09-04 12:32:12+00:00,14.07884972,,,,,-32.96269687255363,0.0,804.0,3.9107915888888884,-0.13444113842592587,0.013704499329859924
2022-09-04 12:32:14+00:00,13.00872274,,,,,-44.33861297386032,0.0,806.0,3.6135340944444443,-0.16100008171296287,0.01641183299826329
2022-09-04 12:32:16+00:00,11.23469653,,,,,-7.889346291870335,0.0,808.0,3.1207490361111114,-0.075623667824074,0.007708834640578388
2022-09-04 12:32:18+00:00,11.20320456,,,,,48.05954868334695,0.0,810.0,3.1120012666666663,0.045997523379629666,-0.004688840303733911
2022-09-04 12:32:20+00:00,12.61742545,,,,,97.91614743170882,0.0,812.0,3.504840402777778,0.12256664189814818,-0.012494051161890741
2022-09-04 12:32:22+00:00,13.61308683,,,,,99.91544547513767,0.0,814.0,3.7814130083333333,0.10861321620370375,-0.011071683608940239
2022-09-04 12:32:24+00:00,14.11969319,,,,,80.73641127152011,0.0,816.0,3.922136997222222,0.0682279141203704,-0.006954935180465891
2022-09-04 12:32:26+00:00,14.39302776,,,,,76.2086626562294,0.0,818.0,3.9980632666666667,0.05705108981481488,-0.005815605485709977
2022-09-04 12:32:28+00:00,14.78493041,,,,,81.98572799262472,0.0,820.0,4.106925113888889,0.06118254282407409,-0.006236752581455055
2022-09-04 12:32:30+00:00,15.41245669,,,,,97.38078886600461,0.0,822.0,4.281237969444445,0.07646848888888887,-0.007794952995809262
2022-09-04 12:32:32+00:00,15.74335011,,,,,120.80501796278168,0.0,824.0,4.373152808333333,0.10680461249999999,-0.010887320336391436
2022-09-04 12:32:34+00:00,16.73804678,,,,,159.8185996920536,0.0,826.0,4.649457438888889,0.14598495231481487,-0.014881238768074909
2022-09-04 12:32:36+00:00,18.07329958,,,,,196.6837207622503,0.0,828.0,5.020360994444444,0.1702372861111112,-0.017353444048023567
2022-09-04 12:32:38+00:00,19.38905716,,,,,216.9307515410024,0.0,830.0,5.385849211111111,0.16981790879629635,-0.017310694066900747
2022-09-04 12:32:40+00:00,20.44659049,,,,,198.7125974226393,0.0,832.0,5.679608469444444,0.12867071574074085,-0.013116280911390504
2022-09-04 12:32:42+00:00,21.70088953,,,,,114.5435156228318,0.0,834.0,6.028024869444445,0.015863563888888915,-0.001617080926492244
2022-09-04 12:32:44+00:00,21.32004213,,,,,-64.46351509035702,0.0,836.0,5.9222339250000005,-0.19393745300925927,0.019769363201759354
2022-09-04 12:32:46+00:00,19.20091148,,,,,-202.81308601582285,0.0,838.0,5.333586522222221,-0.3999742900462963,0.04077209888341451
2022-09-04 12:32:48+00:00,14.56847057,,,,,-202.14408052846318,0.0,840.0,4.046797380555556,-0.47214974997685183,0.04812943424840487
2022-09-04 12:32:50+00:00,11.17357176,,,,,-132.99483001211604,0.0,842.0,3.103769933333333,-0.401241460949074,0.0409012702292634
2022-09-04 12:32:52+00:00,8.950512651,,,,,-58.16404865740483,0.0,844.0,2.4862535141666666,-0.23710822256944442,0.024170053269056514
2022-09-04 12:32:54+00:00,7.485238286,,,,,-1.58578369806132,0.0,846.0,2.0792328572222223,-0.050501845648148115,0.005147996498282173
2022-09-04 12:32:56+00:00,8.013728829,,,,,62.018291778941546,0.0,848.0,2.226035785833333,0.13675339057870373,-0.013940202913221582
2022-09-04 12:32:58+00:00,9.92867585,,,,,140.12305262982696,0.0,850.0,2.7579655138888888,0.2816327209490741,-0.02870873811917167
2022-09-04 12:33:00+00:00,12.41482156,,,,,221.89903371442293,0.0,852.0,3.4485615444444444,0.3616578803472222,-0.036866246722448745
2022-09-04 12:33:02+00:00,15.2506791,,,,,306.0390294917921,0.0,854.0,4.23629975,0.4012103613425926,-0.04089810003492279
2022-09-04 12:33:04+00:00,18.31534601,,,,,396.39294784854786,0.0,856.0,5.087596113888888,0.42242230347222226,-0.04306037752010421
2022-09-04 12:33:06+00:00,21.36043901,,,,,434.9037396131381,0.0,858.0,5.933455280555555,0.37351683703703714,-0.03807511080907616
2022-09-04 12:33:08+00:00,24.55370516,,,,,371.7387520957379,0.0,860.0,6.820473655555555,0.22782738726851862,-0.02322399462472157
2022-09-04 12:33:10+00:00,25.14824731,,,,,194.66878272059958,0.0,862.0,6.985624252777777,0.04891011574074081,-0.004985740646354823
2022-09-04 12:33:12+00:00,24.36968084,,,,,57.35794886354045,0.0,864.0,6.769355788888889,-0.07206858055555547,0.0073464404236040235
2022-09-04 12:33:14+00:00,23.65738033,,,,,35.839983525857306,0.0,866.0,6.571494536111111,-0.08654013634259257,0.008821624499754594
2022-09-04 12:33:16+00:00,22.93120946,,,,,74.5089895318695,0.0,868.0,6.369780405555556,-0.04044146388888892,0.004122473383169105
2022-09-04 12:33:18+00:00,22.8481848,,,,,97.83956028349384,0.0,870.0,6.346717999999999,-0.015514243055555524,0.001581472278853774
2022-09-04 12:33:20+00:00,23.43180513,,,,,88.71851423690654,0.0,872.0,6.508834758333333,-0.0313774956018518,0.003198521468078675
2022-09-04 12:33:22+00:00,22.48656936,,,,,58.028060994946756,0.0,874.0,6.246269266666666,-0.053074328935185044,0.005410227210518353
2022-09-04 12:33:24+00:00,21.93731709,,,,,69.29820867370378,0.0,876.0,6.0936991916666665,-0.03567223449074064,0.003636313403745223
2022-09-04 12:33:26+00:00,22.04986183,,,,,115.70000420823975,0.0,878.0,6.124961619444445,0.012769519444444563,-0.001301683939290985
2022-09-04 12:33:28+00:00,22.32747213,,,,,135.9092243568134,0.0,880.0,6.2020755916666666,0.030654806481481594,-0.00312485285234267
2022-09-04 12:33:30+00:00,22.64805756,,,,,115.85216631705407,0.0,882.0,6.291127100000001,0.005526460185185174,-0.0005633496620983867
2022-09-04 12:33:32+00:00,22.663409,,,,,71.6632736145631,0.0,884.0,6.2953913888888895,-0.04060692291666668,0.004139339746856949
2022-09-04 12:33:34+00:00,21.95266804,,,,,31.67095325591244,0.0,886.0,6.097963344444444,-0.07621697916666674,0.007769314899762155
2022-09-04 12:33:36+00:00,21.26864258,,,,,21.01771711215743,0.0,888.0,5.907956272222223,-0.0823536414351852,0.008394866609091254
2022-09-04 12:33:38+00:00,20.75025048,,,,,28.679058740709618,0.0,890.0,5.763958466666666,-0.069702718287037,0.007105271996639857
2022-09-04 12:33:40+00:00,20.30814925,,,,,37.16398900680623,0.0,892.0,5.641152569444444,-0.056341037499999934,0.005743225025484193
2022-09-04 12:33:42+00:00,19.90200394,,,,,29.688363086747202,0.0,894.0,5.528334427777778,-0.06178609050925906,0.006298276300638029
2022-09-04 12:33:44+00:00,19.6829563,,,,,3.2800878054856604,0.0,896.0,5.4674878611111115,-0.09166866550925916,0.009344410347528967
2022-09-04 12:33:46+00:00,18.70628432,,,,,-10.116522402679099,0.0,898.0,5.19619008888889,-0.1055288576388889,0.010757273969305698
2022-09-04 12:33:48+00:00,17.54378252,,,,,32.62578026504189,0.0,900.0,4.873272922222222,-0.03945748634259268,0.004022169861630243
2022-09-04 12:33:50+00:00,17.48233107,,,,,122.3995724851217,0.0,902.0,4.856203075,0.08203146087962958,-0.008362024554498427
2022-09-04 12:33:52+00:00,19.20234614,,,,,218.6281390307836,0.0,904.0,5.333985038888889,0.17557872500000002,-0.017897933231396535
2022-09-04 12:33:54+00:00,20.59147981,,,,,250.18018302555902,0.0,906.0,5.7198555027777775,0.18503604259259265,-0.01886198191565674
2022-09-04 12:33:56+00:00,22.0196347,,,,,219.9551130149591,0.0,908.0,6.116565194444444,0.12471069143518532,-0.012712608708989328
2022-09-04 12:33:58+00:00,22.65859955,,,,,163.7237455194265,0.0,910.0,6.294055430555556,0.05518018657407416,-0.00562489159776495
2022-09-04 12:34:00+00:00,22.52272827,,,,,124.07023911384917,0.0,912.0,6.256313408333334,0.015670698611111072,-0.00159742085740174
2022-09-04 12:34:02+00:00,22.4721703,,,,,133.05714164076622,0.0,914.0,6.242269527777777,0.02573798124999993,-0.0026236474260958134
2022-09-04 12:34:04+00:00,22.88303813,,,,,162.44846698899792,0.0,916.0,6.356399480555555,0.0506160770833333,-0.005159640885151202
2022-09-04 12:34:06+00:00,23.41017048,,,,,162.02245788225983,0.0,918.0,6.502825133333333,0.04264619050925925,-0.00434721615792653
2022-09-04 12:34:08+00:00,23.77134262,,,,,122.06001155329984,0.0,920.0,6.603150727777777,-0.00208062453703702,0.00021209220561029766
2022-09-04 12:34:10+00:00,23.42618124,,,,,51.22515502002246,0.0,922.0,6.507272566666666,-0.06902867222222209,0.007036561898289713
2022-09-04 12:34:12+00:00,22.77714439,,,,,-2.9128653877537594,0.0,924.0,6.326984552777778,-0.11963645624999981,0.01219535741590212
2022-09-04 12:34:14+00:00,21.42233007,,,,,-12.991543722223081,0.0,926.0,5.950647241666667,-0.12429623124999996,0.012670359964322116
2022-09-04 12:34:16+00:00,20.60689888,,,,,37.49182648261477,0.0,928.0,5.724138577777778,-0.058481925231481546,0.005961460268244806
2022-09-04 12:34:18+00:00,20.22682956,,,,,107.14350542369785,0.0,930.0,5.618563766666666,0.025866162268518456,-0.002636713788839802
2022-09-04 12:34:20+00:00,21.44622573,,,,,156.5731701993906,0.0,932.0,5.957284925,0.06521929074074077,-0.006648245743194778
2022-09-04 12:34:22+00:00,21.70042143,,,,,159.13025005841874,0.0,934.0,6.027894841666666,0.06428437500000006,-0.006552943425076459
2022-09-04 12:34:24+00:00,21.95078037,,,,,140.7414311698485,0.0,936.0,6.0974389916666665,0.04088330532407414,-0.004167513284818974
2022-09-04 12:34:26+00:00,22.49935992,,,,,121.74144154788245,0.0,938.0,6.2498222,0.0135292895833334,-0.0013791324753652803
2022-09-04 12:34:28+00:00,22.41344603,,,,,84.24603603972989,0.0,940.0,6.225957230555555,-0.0248047194444444,0.0025285137048363304
2022-09-04 12:34:30+00:00,21.82222108,,,,,69.55735085035072,0.0,942.0,6.061728077777778,-0.03422080856481476,0.003488359690602932
2022-09-04 12:34:32+00:00,21.55635533,,,,,96.25216478515917,0.0,944.0,5.987876480555555,-0.0023300749999999684,0.00023752038735983365
2022-09-04 12:34:34+00:00,21.87811169,,,,,134.89836182400174,0.0,946.0,6.077253247222222,0.03558452847222223,-0.0036273729329482393
2022-09-04 12:34:36+00:00,22.25689618,,,,,153.59923725270815,0.0,948.0,6.182471161111111,0.050324942129629645,-0.005129963519839922
2022-09-04 12:34:38+00:00,22.65893186,,,,,155.58829549504182,0.0,950.0,6.2941477388888885,0.046715085648148226,-0.0047619863046022655
2022-09-04 12:34:40+00:00,22.94957266,,,,,153.03521306325655,0.0,952.0,6.374881294444444,0.039994315972222284,-0.004076892555782088
2022-09-04 12:34:42+00:00,23.20352691,,,,,147.17447492046003,0.0,954.0,6.445424141666667,0.03051001782407407,-0.003110093560048325
2022-09-04 12:34:44+00:00,23.44005558,,,,,132.10079390307325,0.0,956.0,6.511126549999999,0.012142287731481516,-0.0012377459461245174
2022-09-04 12:34:46+00:00,23.48648171,,,,,128.59830464652214,0.0,958.0,6.524022697222222,0.008028819444444557,-0.0008184321553969987
2022-09-04 12:34:48+00:00,23.19116469,,,,,145.2074123938845,0.0,960.0,6.441990191666667,0.02867974305555569,-0.002923521208517399
2022-09-04 12:34:50+00:00,23.7992628,,,,,168.29358843801012,0.0,962.0,6.610906333333333,0.04334783750000001,-0.004418739806320082
2022-09-04 12:34:52+00:00,24.36623939,,,,,148.63086445531755,0.0,964.0,6.7683998305555555,0.01623165856481475,-0.0016546033195529817
2022-09-04 12:34:54+00:00,24.18403359,,,,,73.55235400129067,0.0,966.0,6.717787108333333,-0.05446968217592596,0.005552465053611209
2022-09-04 12:34:56+00:00,23.50760155,,,,,19.627775000867647,0.0,968.0,6.529889319444444,-0.10147089050925928,0.010343617788915318
2022-09-04 12:34:58+00:00,22.30481037,,,,,18.11264013008651,0.0,970.0,6.195780658333333,-0.09348774189814817,0.00952984117208442
2022-09-04 12:35:00+00:00,21.86192014,,,,,56.37525044739689,0.0,972.0,6.072755594444444,-0.04883361759259256,0.004977942669989048
2022-09-04 12:35:02+00:00,21.79104455,,,,,98.39973014465725,0.0,974.0,6.053067930555555,-0.002714480787036918,0.000276705482878381
2022-09-04 12:35:04+00:00,21.91175509,,,,,121.82813095693172,0.0,976.0,6.086598636111111,0.021078011111111256,-0.002148624985842126
2022-09-04 12:35:06+00:00,22.13770985,,,,,140.7875939154273,0.0,978.0,6.149363847222222,0.03838199212962967,-0.003912537424019334
2022-09-04 12:35:08+00:00,22.42582492,,,,,138.51479730128398,0.0,980.0,6.229395811111111,0.032082715740740654,-0.003270409351757457
2022-09-04 12:35:10+00:00,22.93507678,,,,,117.51136030242097,0.0,982.0,6.37085466111111,0.003699085648148137,-0.0003770729508815634
2022-09-04 12:35:12+00:00,22.50036148,,,,,105.11184612142296,0.0,984.0,6.25010041111111,-0.00389879884259244,0.00039743107467812844
2022-09-04 12:35:14+00:00,22.22297379,,,,,134.03621560270923,0.0,986.0,6.173048275,0.030063333564814942,-0.003064559996413348
2022-09-04 12:35:16+00:00,22.9694998,,,,,178.82558838385702,0.0,988.0,6.380416611111111,0.06617394560185186,-0.006745560204062371
2022-09-04 12:35:18+00:00,23.76467447,,,,,198.10979932361485,0.0,990.0,6.601298463888888,0.07340879444444448,-0.007483057537659987
2022-09-04 12:35:20+00:00,23.81737525,,,,,175.3107673788793,0.0,992.0,6.615937569444444,0.050030146064814894,-0.005099912952580519
2022-09-04 12:35:22+00:00,24.54635826,,,,,155.89956679667858,0.0,994.0,6.818432850000001,0.020791970833333395,-0.002119466955487604
2022-09-04 12:35:24+00:00,24.34911832,,,,,125.26666925894497,0.0,996.0,6.763643977777777,-0.006148754861111105,0.0006267843895118354
2022-09-04 12:35:26+00:00,24.13114454,,,,,105.58788423919907,0.0,998.0,6.703095705555556,-0.022635241666666677,0.0023073640842677548
2022-09-04 12:35:28+00:00,23.96696276,,,,,106.01119215412925,0.0,1000.0,6.657489655555556,-0.0202913386574074,0.0020684341139049333
2022-09-04 12:35:30+00:00,23.95067138,,,,,91.72713480677729,0.0,1002.0,6.6529642722222215,-0.034152930787036996,0.003481440447200509
2022-09-04 12:35:32+00:00,23.65300565,,,,,71.45753900043884,0.0,1004.0,6.570279347222222,-0.05101854189814803,0.0052006668601578005
2022-09-04 12:35:34+00:00,22.96969504,,,,,67.23011607901917,0.0,1006.0,6.380470844444445,-0.04831006504629624,0.004924573399214703
2022-09-04 12:35:36+00:00,22.74393809,,,,,84.91416234322689,0.0,1008.0,6.3177605805555554,-0.02770785856481491,0.002824450414354221
2022-09-04 12:35:38+00:00,22.77274413,,,,,124.33426986376531,0.0,1010.0,6.325762258333333,0.012767219675925904,-0.0013014495082493275
2022-09-04 12:35:40+00:00,22.65297707,,,,,167.1406070687484,0.0,1012.0,6.292493630555555,0.05881607152777794,-0.0059955220721486175
2022-09-04 12:35:42+00:00,23.61219995,,,,,225.97339546805574,0.0,1014.0,6.558944430555556,0.10360085671296311,-0.01056073972609206
2022-09-04 12:35:44+00:00,24.44533656,,,,,229.05652239047254,0.0,1016.0,6.790371266666667,0.09269425925925927,-0.00944895609166761
2022-09-04 12:35:46+00:00,25.45594165,,,,,138.47231862281694,0.0,1018.0,7.071094902777777,-0.007721995138888975,0.0007871554677766539
2022-09-04 12:35:48+00:00,24.81362737,,,,,-19.757879172862598,0.0,1020.0,6.892674269444444,-0.15407026388888892,0.015705429550345453
2022-09-04 12:35:50+00:00,22.91031895,,,,,-136.91248106649186,0.0,1022.0,6.363977486111111,-0.29070503773148143,0.029633541053158147
2022-09-04 12:35:52+00:00,20.33512386,,,,,-206.80395754044608,0.0,1024.0,5.648645516666666,-0.3954806148148147,0.04031402801374258
2022-09-04 12:35:54+00:00,17.37598753,,,,,-242.71011533815604,0.0,1026.0,4.826663202777778,-0.48871768148148137,0.04981831615509494
2022-09-04 12:35:56+00:00,13.26319623,,,,,-204.79980653632697,0.0,1028.0,3.684221175,-0.5120802507870369,0.05219982169082945
2022-09-04 12:35:58+00:00,8.86964274,,,,,-110.4413708977252,0.0,1030.0,2.46378965,-0.41006961958333327,0.04180118446313285
2022-09-04 12:36:00+00:00,6.719601816,,,,,-40.62613377723715,0.0,1032.0,1.86655606,-0.21853775740740733,0.02227703949107108
2022-09-04 12:36:02+00:00,6.204574378,,,,,-0.4049000437736018,0.0,1034.0,1.7234928827777778,-0.043525508240740696,0.004436850992939928
2022-09-04 12:36:04+00:00,6.487433472,,,,,27.720801242357286,0.0,1036.0,1.8020648533333334,0.0585050471527778,-0.005963817242892742
2022-09-04 12:36:06+00:00,7.221509128,,,,,48.55880404347375,0.0,1038.0,2.0059747577777776,0.1147074956018519,-0.011692914944123537
2022-09-04 12:36:08+00:00,8.230085103,,,,,68.15000798410696,0.0,1040.0,2.2861347508333334,0.1489716399768519,-0.015185692148506819
2022-09-04 12:36:10+00:00,9.417286557,,,,,88.20310694648026,0.0,1042.0,2.6159129325,0.17130918979166665,-0.01746271047825348
2022-09-04 12:36:12+00:00,10.72723089,,,,,109.32766152744624,0.0,1044.0,2.979786358333333,0.1866798493055555,-0.019029546310454178
2022-09-04 12:36:14+00:00,12.12492034,,,,,142.46470497115422,0.0,1046.0,3.3680334277777773,0.21845509752314818,-0.02226861340704874
2022-09-04 12:36:16+00:00,13.58702081,,,,,174.75826255583195,0.0,1048.0,3.774172447222222,0.23885273125000003,-0.02434788290010194
2022-09-04 12:36:18+00:00,15.99475685,,,,,187.9589304249939,0.0,1050.0,4.442988013888889,0.2016602430555556,-0.02055659969985276
2022-09-04 12:36:20+00:00,17.17583237,,,,,169.4301752637614,0.0,1052.0,4.771064547222221,0.15114005208333345,-0.01540673313795448
2022-09-04 12:36:22+00:00,17.24783128,,,,,164.8113675637447,0.0,1054.0,4.791064244444445,0.14347628078703722,-0.014625512822327952
2022-09-04 12:36:24+00:00,18.86319663,,,,,202.48586159446103,0.0,1056.0,5.239776841666667,0.16223440555555568,-0.01653765601993432
2022-09-04 12:36:26+00:00,20.50556792,,,,,199.7433173330341,0.0,1058.0,5.695991088888889,0.12882291990740732,-0.013131796116963029
2022-09-04 12:36:28+00:00,20.92662205,,,,,129.5181538848363,0.0,1060.0,5.812950569444444,0.04243194143518506,-0.004325376293087162
2022-09-04 12:36:30+00:00,20.749556,,,,,78.94409688365828,0.0,1062.0,5.763765555555555,-0.012615125925925915,0.0012859455581983603
2022-09-04 12:36:32+00:00,20.45226842,,,,,57.19078318358146,0.0,1064.0,5.681185672222222,-0.03448005972222209,0.003514786923773913
2022-09-04 12:36:34+00:00,20.43494811,,,,,37.87205648468389,0.0,1066.0,5.676374475,-0.05659119236111099,0.005768725011326298
2022-09-04 12:36:36+00:00,19.75169136,,,,,15.863450288584268,0.0,1068.0,5.486580933333333,-0.07708970717592589,0.007858277999584698
2022-09-04 12:36:38+00:00,19.00539355,,,,,11.862720341387547,0.0,1070.0,5.279275986111111,-0.07683305393518518,0.007832115589723259
2022-09-04 12:36:40+00:00,18.55154763,,,,,28.95251247989257,0.0,1072.0,5.153207675,-0.05212989351851849,0.005313954487106879
2022-09-04 12:36:42+00:00,18.31590391,,,,,45.60904842927206,0.0,1074.0,5.087751086111111,-0.028884206018518488,0.0029443635085136073
2022-09-04 12:36:44+00:00,18.1891696,,,,,55.17027162628991,0.0,1076.0,5.052547111111111,-0.015373455324074045,0.0015671208281421043
2022-09-04 12:36:46+00:00,18.11997388,,,,,65.8100932253739,0.0,1078.0,5.033326077777778,-0.000875647222222183,8.926067504813283e-05
2022-09-04 12:36:48+00:00,18.08334439,,,,,63.839824891806494,0.0,1080.0,5.023151219444444,-0.00306455624999998,0.00031239105504586947
2022-09-04 12:36:50+00:00,18.38390116,,,,,23.814411521889685,0.0,1082.0,5.106639211111111,-0.057422576620370314,0.005853473661607575
2022-09-04 12:36:52+00:00,17.79285349,,,,,-26.048369404553632,0.0,1084.0,4.9424593027777775,-0.12722806018518515,0.01296922122173141
2022-09-04 12:36:54+00:00,15.92980947,,,,,-31.624994352830726,0.0,1086.0,4.424947075,-0.13267538958333336,0.013524504544682299
2022-09-04 12:36:56+00:00,15.04118388,,,,,-0.9963946527102676,0.0,1088.0,4.178106633333333,-0.07259233611111111,0.007399830388492468
2022-09-04 12:36:58+00:00,15.40399394,,,,,62.192723084033766,0.0,1090.0,4.278887205555555,0.022763100462963037,-0.0023203976007097897
2022-09-04 12:37:00+00:00,15.1826801,,,,,118.15976198821966,0.0,1092.0,4.217411138888889,0.11205817129629643,-0.011422851304413499
2022-09-04 12:37:02+00:00,16.77167919,,,,,173.26704155313595,0.0,1094.0,4.658799775,0.1642540604166667,-0.016743533171933406
2022-09-04 12:37:04+00:00,18.51441163,,,,,202.7555290363845,0.0,1096.0,5.142892119444444,0.16935910624999992,-0.017263925203873588
2022-09-04 12:37:06+00:00,19.16803782,,,,,203.95039285563726,0.0,1098.0,5.32445495,0.15821889675925924,-0.016128327906142634
2022-09-04 12:37:08+00:00,20.10263486,,,,,223.19263349491843,0.0,1100.0,5.584065238888888,0.16344090972222222,-0.016660643192887077
2022-09-04 12:37:10+00:00,22.0185123,,,,,242.36017537707292,0.0,1102.0,6.116253416666667,0.1487076472222222,-0.015158781572091967
2022-09-04 12:37:12+00:00,22.72458445,,,,,178.9213415956688,0.0,1104.0,6.312384569444443,0.0699813476851852,-0.007133674585645789
2022-09-04 12:37:14+00:00,22.97025859,,,,,84.07136974766131,0.0,1106.0,6.380627386111111,-0.031039457175925933,0.0031640629129384232
2022-09-04 12:37:16+00:00,22.17408279,,,,,28.729769989153006,0.0,1108.0,6.159467441666666,-0.08119311574074066,0.008276566334428201
2022-09-04 12:37:18+00:00,21.22810941,,,,,24.503138255905835,0.0,1110.0,5.8966970583333325,-0.07817386435185174,0.007968793511911492
2022-09-04 12:37:20+00:00,20.95919103,,,,,41.22901505513247,0.0,1112.0,5.821997508333333,-0.057265865277777585,0.005837499008947766
2022-09-04 12:37:22+00:00,20.80803941,,,,,21.617428630323083,0.0,1114.0,5.780010947222222,-0.07816142476851833,0.007967525460603295
2022-09-04 12:37:24+00:00,20.12026741,,,,,-24.280667057541194,0.0,1116.0,5.588963169444445,-0.13339395717592584,0.013597753025068892
2022-09-04 12:37:26+00:00,18.69045948,,,,,-44.76603436071089,0.0,1118.0,5.191794300000001,-0.1593811425925926,0.016246803526258163
2022-09-04 12:37:28+00:00,17.31415201,,,,,-27.091970573215907,0.0,1120.0,4.8094866694444445,-0.1275596069444445,0.013003018037150304
2022-09-04 12:37:30+00:00,16.72888945,,,,,10.138587960085223,0.0,1122.0,4.646913736111111,-0.06467769097222231,0.006593036796352937
2022-09-04 12:37:32+00:00,16.57126242,,,,,45.69486829233568,0.0,1124.0,4.60312845,-0.013170447222222234,0.0013425532336617974
2022-09-04 12:37:34+00:00,16.63927282,,,,,65.93189700448119,0.0,1126.0,4.622020227777777,0.014873205092592712,-0.0015161269207535893
2022-09-04 12:37:36+00:00,16.83480532,,,,,78.777798004295,0.0,1128.0,4.676334811111111,0.030756751388889076,-0.0031352447898969496
