date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,t_s,v_ms,P_batt_W,P_mech_total_W
2022-09-04 12:24:44+00:00,5.512694694,,,,,356.0,1.5313040816666668,-0.0,20.985732976658433
2022-09-04 12:24:46+00:00,5.731557887,,,,,358.0,1.5920994130555555,7.337225749343939,0.0
2022-09-04 12:24:48+00:00,6.814839735,,,,,360.0,1.8930110374999998,6.484655548750964,0.0
2022-09-04 12:24:50+00:00,5.735784634,,,,,362.0,1.5932735094444443,-0.0,12.441026299659718
2022-09-04 12:24:52+00:00,4.625717538,,,,,364.0,1.2849215383333332,-0.0,15.658627669670969
2022-09-04 12:24:54+00:00,3.706512736,,,,,366.0,1.0295868711111111,-0.0,6.195932872379557
2022-09-04 12:24:56+00:00,3.331317256,,,,,368.0,0.9253659044444444,2.504116504663793,0.0
2022-09-04 12:24:58+00:00,3.506617415,,,,,370.0,0.9740603930555556,10.932194135431516,0.0
2022-09-04 12:25:00+00:00,3.975580132,,,,,372.0,1.1043278144444444,18.64584549270678,0.0
2022-09-04 12:25:02+00:00,4.612573505,,,,,374.0,1.2812704180555556,25.897428286046843,0.0
2022-09-04 12:25:04+00:00,5.352968797,,,,,376.0,1.4869357769444445,33.24669082852148,0.0
2022-09-04 12:25:06+00:00,6.161310494,,,,,378.0,1.7114751372222223,41.03539299099941,0.0
2022-09-04 12:25:08+00:00,7.016686684,,,,,380.0,1.9490796344444443,51.755106592039375,0.0
2022-09-04 12:25:10+00:00,7.933857226,,,,,382.0,2.2038492294444443,60.96440685616364,0.0
2022-09-04 12:25:12+00:00,9.218784542,,,,,384.0,2.5607734838888887,65.50173722188102,0.0
2022-09-04 12:25:14+00:00,9.819560433,,,,,386.0,2.7276556758333332,60.75621359558155,0.0
2022-09-04 12:25:16+00:00,10.25484002,,,,,388.0,2.8485666722222223,60.87457835254797,0.0
2022-09-04 12:25:18+00:00,11.0107737,,,,,390.0,3.05854825,70.25496382012511,0.0
2022-09-04 12:25:20+00:00,11.82656705,,,,,392.0,3.2851575138888887,73.89465005702394,0.0
2022-09-04 12:25:22+00:00,12.39177802,,,,,394.0,3.4421605611111112,67.05370028676305,0.0
2022-09-04 12:25:24+00:00,12.75854379,,,,,396.0,3.544039941666666,58.30384405874277,0.0
2022-09-04 12:25:26+00:00,13.01997031,,,,,398.0,3.616658419444444,52.83899791851179,0.0
2022-09-04 12:25:28+00:00,13.22145548,,,,,400.0,3.672626522222222,49.92553451253239,0.0
2022-09-04 12:25:30+00:00,13.38625208,,,,,402.0,3.7184033555555556,48.33104003716882,0.0
2022-09-04 12:25:32+00:00,13.52704967,,,,,404.0,3.7575137972222223,47.45276939999215,0.0
2022-09-04 12:25:34+00:00,13.65129108,,,,,406.0,3.7920252999999997,46.989940781432956,0.0
2022-09-04 12:25:36+00:00,13.76366472,,,,,408.0,3.8232402,46.78610770026984,0.0
2022-09-04 12:25:38+00:00,13.86731121,,,,,410.0,3.852030891666667,46.75490404427817,0.0
2022-09-04 12:25:40+00:00,13.96443559,,,,,412.0,3.879009886111111,50.49661346525351,0.0
2022-09-04 12:25:42+00:00,14.05663742,,,,,414.0,3.9046215055555553,50.66585865189319,0.0
