date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,t_s,v_ms,P_batt_W,P_mech_total_W
2022-09-04 12:20:34+00:00,12.90346341,,,,,106.0,3.5842953916666667,62.307259223197654,0.0
2022-09-04 12:20:36+00:00,12.92048,,,,,108.0,3.589022222222222,109.27296100010716,0.0
2022-09-04 12:20:38+00:00,14.2156662,,,,,110.0,3.9487961666666664,145.06299684883402,0.0
2022-09-04 12:20:40+00:00,15.65170358,,,,,112.0,4.347695438888889,138.8136786486084,0.0
2022-09-04 12:20:42+00:00,15.60445628,,,,,114.0,4.334571188888889,103.60785802499097,0.0
2022-09-04 12:20:44+00:00,15.51061133,,,,,116.0,4.308503147222222,96.64072146067524,0.0
2022-09-04 12:20:46+00:00,16.07003588,,,,,118.0,4.463898855555555,115.06207998953685,0.0
2022-09-04 12:20:48+00:00,16.4869847,,,,,120.0,4.579717972222222,104.7186749673244,0.0
2022-09-04 12:20:50+00:00,16.83077657,,,,,122.0,4.675215713888889,65.74725027457247,0.0
2022-09-04 12:20:52+00:00,16.08171227,,,,,124.0,4.467142297222222,1.2875159490252608,0.0
2022-09-04 12:20:54+00:00,15.24064105,,,,,126.0,4.233511402777778,0.0,2.4267433142622883
2022-09-04 12:20:56+00:00,14.81659932,,,,,128.0,4.115722033333333,58.34773948696632,0.0
2022-09-04 12:20:58+00:00,14.82269805,,,,,130.0,4.117416125,93.68517007117362,0.0
2022-09-04 12:21:00+00:00,15.46822409,,,,,132.0,4.296728913888889,121.8490415069217,0.0
2022-09-04 12:21:02+00:00,16.03051975,,,,,134.0,4.452922152777778,141.7147307957515,0.0
2022-09-04 12:21:04+00:00,16.59834087,,,,,136.0,4.610650241666667,151.63746141204146,0.0
2022-09-04 12:21:06+00:00,17.60498215,,,,,138.0,4.890272819444445,155.4382808927509,0.0
2022-09-04 12:21:08+00:00,18.03931379,,,,,140.0,5.010920497222222,143.2944583787017,0.0
2022-09-04 12:21:10+00:00,18.29150645,,,,,142.0,5.080974013888889,139.78997498253295,0.0
